Name	ISIZ	IAC	AAC	ZM1	ZM1V	ZM2	ZM2V	Qindex	SNar	HNar	GNar	Xt	Dz	Ram	Pol	LPRS	VDA	MSD	SMTI	SMTIV	GMTI	GMTIV	Xu	SPI	W	WA	RDSUM	Har	QW	TI1	TI2	HyDp	RHyDp	w	ww	Rww	D/D	Wap	WhetZ	Whetm	Whetv	Whete	Whetp	J	JhetZ	Jhetm	Jhetv	Jhete	Jhetp	MAXDN	MAXDP	DELS	TIE	X0	X1	X2	X3	X4	X5	X0A	X1A	X2A	X3A	X4A	X5A	X0v	X1v	X2v	X3v	X4v	X5v	X0Av	X1Av	X2Av	X3Av	X4Av	X5Av	X0sol	X1sol	X2sol	X3sol	X4sol	X5sol	XMOD	RDCHI	RDSQ	S0K	S1K	S2K	S3K	PHI	BLI	PW2	PW3	PW4	PW5	PJI2	CSI	ECC	AECC	DECC	MDDD	UNIP	CENT	VAR	BAC	Lop	ICR	IDE	IDM	IDDE	IDDM	IDET	IDMT	IVDE	IVDM	HVcpx	HDcpx	Uindex	Vindex	Xindex	Yindex	IC0	TIC0	SIC0	CIC0	BIC0	IC1	TIC1	SIC1	CIC1	BIC1	IC2	TIC2	SIC2	CIC2	BIC2	IC3	TIC3	SIC3	CIC3	BIC3	IC4	TIC4	SIC4	CIC4	BIC4	IC5	TIC5	SIC5	CIC5	BIC5	LP1	STN	Eig1Z	Eig1m	Eig1v	Eig1e	Eig1p	SEigZ	SEigm	SEigv	SEige	SEigp	AEigZ	AEigm	AEigv	AEige	AEigp	VEA1	VEA2	VRA1	VRA2	VED1	VED2	VRD1	VRD2	VEZ1	VEZ2	VRZ1	VRZ2	VEm1	VEm2	VRm1	VRm2	VEv1	VEv2	VRv1	VRv2	VEe1	VEe2	VRe1	VRe2	VEp1	VEp2	VRp1	VRp2	NGS	MPC03	MPC04	MPC05	MPC06	MPC07	MPC08	MPC09	MPC10	piPC03	piPC04	piPC05	piPC06	piPC07	piPC08	piPC09	piPC10	TPC	piID	PCR	PCD	CID	BID	D/Dr03	D/Dr04	D/Dr05	D/Dr06	D/Dr07	D/Dr08	D/Dr09	D/Dr10	D/Dr11	D/Dr12	T(N..N)	T(N..O)	T(N..S)	T(N..P)	T(N..F)	T(N..Cl)	T(N..Br)	T(N..I)	T(O..O)	T(O..S)	T(O..P)	T(O..F)	T(O..Cl)	T(O..Br)	T(O..I)	T(S..S)	T(S..P)	T(S..F)	T(S..Cl)	T(S..Br)	T(S..I)	T(P..P)	T(P..F)	T(P..Cl)	T(P..Br)	T(P..I)	T(F..F)	T(F..Cl)	T(F..Br)	T(F..I)	T(Cl..Cl)	T(Cl..Br)	T(Cl..I)	T(Br..Br)	T(Br..I)	T(I..I)	Activity	
61691-82-5	140.881	39.804	1.373	68	216	75	193	7	9.246	1.698	1.852	.01	33	4	19	59.073	52.533	.295	1553	2900	1385	4534	15.271	67.231	394	3.752	40.963	23.943	335	0	2.727	578.5	13.966	538	1925	17.619	81.584	857	298.25	298.329	451.044	298.441	481.703	2.354	3.096	3.095	2.129	3.094	2.006	1.99	3.815	15.061	42.307	11.259	7.168	5.987	4.434	3.366	2.537	.751	.478	.315	.202	.135	.091	8.896	4.608	3.039	1.951	1.225	.745	.593	.307	.16	.089	.049	.027	11.259	7.168	5.987	4.434	3.366	2.537	45.519	2.65	86.332	43.23	11.632	5.442	3.312	4.22	.922	.553	.313	.163	.089	.8	201	105	7	1.2	9.84	37	233	39	28	1.754	2.322	2.935	6.497	3.507	3.873	308.142	2559.655	1.889	4.525	2.832	1.531	31.104	.431	.65	1.239	1.373	39.804	.283	3.485	.27	2.551	73.969	.525	2.307	.501	3.923	113.762	.808	.935	.771	4.185	121.372	.862	.673	.823	4.185	121.372	.862	.673	.823	4.185	121.372	.862	.673	.823	2.293	1.792	41.41	41.421	64.138	41.438	68.777	.75	.748	-2.859	.745	-3.584	0	0	0	0	0	3.467	.231	70.244	4.683	3.803	.254	64.068	4.271	3.806	.254	63.816	4.254	3.806	.254	63.817	4.254	3.768	.251	65.637	4.376	3.806	.254	63.819	4.255	3.762	.251	65.887	4.392	19	22	25	28	24	22	16	8	0	47.25	74.375	121.313	114.75	129.938	116.438	65.813	0	194	736.375	3.796	6.116	29.26	15.323	0	0	0	52.784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
61691-83-6	179.525	46.77	1.336	94	266	110	259	12	12.83	1.81	1.965	.002	41	6	30	80.512	70.737	.238	2760	4843	2618	7751	18.474	102.956	672	3.93	61.887	33.862	538.4	23.987	2.469	995.5	20.115	1414	7470	16.747	92.375	3280	498.417	498.522	701.741	498.671	742.539	2.07	2.793	2.793	2.079	2.792	1.98	1.996	4.151	16.99	63.307	13.828	9.168	7.82	6.329	5.482	4.52	.728	.458	.29	.176	.114	.075	11.051	6.025	4.168	2.951	2.138	1.456	.582	.301	.154	.082	.045	.024	13.828	9.168	7.82	6.329	5.482	4.52	57.519	2.974	137.181	62.714	13.47	5.786	2.728	4.102	.904	.561	.338	.201	.115	.8	268	133	7	1.053	12.643	49	413	47	28	1.564	2.294	2.932	7.228	4.037	4.217	501.419	4857.087	1.847	5.034	2.843	1.612	33.292	.35	.517	1.064	1.336	46.77	.261	3.793	.246	2.625	91.873	.512	2.504	.482	4.125	144.364	.804	1.005	.758	4.629	162.015	.902	.5	.85	4.743	166.015	.925	.386	.871	4.8	168.015	.936	.329	.882	2.445	3.555	54.593	54.605	79.492	54.623	84.633	.75	.748	-2.859	.745	-3.584	0	0	0	0	0	3.759	.198	124.656	6.561	4.285	.226	96.195	5.063	4.284	.225	96.145	5.06	4.284	.225	96.147	5.06	4.229	.223	99.566	5.24	4.284	.225	96.15	5.061	4.22	.222	100.071	5.267	27	36	48	60	60	63	58	50	32	92.25	175.625	320.438	422.719	613.406	813.164	1056.797	803.039	522	6285.705	12.042	64.989	38.112	19.318	0	0	0	88.496	0	0	0	76.282	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
61695-72-5	179.525	39.783	1.137	124	260	155	303	23	17.8	2.291	2.334	0	43	8	39	90.773	76.667	.209	3854	5709	4310	9203	19.919	4.583	805	3.833	77.178	42.429	495.006	74.964	1.614	1163	25.202	3168	26504	4.045	56.37	20625	562.667	562.679	586.729	562.697	591.557	1.441	2.07	2.069	2.003	2.069	1.991	1.07	2.123	8.284	73.023	13.811	10.416	9.472	8.348	7.711	6.997	.658	.417	.256	.158	.099	.063	11.544	7.364	5.715	4.3	3.368	2.567	.55	.295	.154	.081	.043	.023	13.811	10.416	9.472	8.348	7.711	6.997	63.403	3.38	187.894	75.733	11.301	4.062	1.679	2.186	.884	.588	.345	.211	.124	.8	343	147	7	.952	12.127	56	434	48	0	0	2.213	2.882	7.529	4.202	4.368	605.121	6060.726	1.313	5.334	2.804	1.641	25.031	.237	.346	.735	1.137	39.783	.222	3.993	.202	2.076	72.658	.405	3.053	.369	3.142	109.961	.613	1.988	.558	4.058	142.015	.791	1.072	.721	4.672	163.525	.911	.457	.83	5.015	175.525	.978	.114	.891	2.563	8.179	55.456	55.457	58.378	55.459	59.023	.25	.249	-.953	.249	-1.195	0	0	0	0	0	4.185	.199	143.612	6.839	4.521	.215	122.133	5.816	4.513	.215	122.731	5.844	4.513	.215	122.732	5.844	4.494	.214	123.955	5.903	4.513	.215	122.732	5.844	4.489	.214	124.23	5.916	37	53	78	111	128	158	189	208	188	162.125	348	731.813	1231.453	2248.383	3974.379	6626.496	8829.158	2108	245334.6	116.383	2742.498	44.552	21.354	19.437	0	0	119.642	0	0	0	147.578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
61695-73-6	140.881	33.862	1.168	98	210	121	238	18	14.216	2.267	2.308	.001	35	6	29	67.244	53.059	.222	2159	3250	2347	5108	16.389	4.123	451	3.316	55.769	32.608	288.5	40.725	1.188	569	19.107	1554	10202	4.205	42.398	6736	321	321.01	340.25	321.024	344.112	1.6	2.257	2.257	2.156	2.257	2.138	1.036	2.011	6.781	56.609	11.242	8.433	7.567	6.408	5.862	5.266	.661	.422	.261	.16	.101	.066	9.389	5.953	4.554	3.302	2.562	1.921	.552	.298	.157	.083	.044	.024	11.242	8.433	7.567	6.408	5.862	5.266	51.504	3.025	134.2	50.333	9.202	3.316	1.433	1.795	.893	.582	.334	.207	.123	.75	225	98	5.765	.747	8.18	38	256	28	0	0	1.792	2.593	6.92	3.029	4.065	352.655	3120.755	1.333	4.896	2.564	1.58	20.743	.289	.415	.924	1.168	33.862	.24	3.69	.219	2.115	61.333	.435	2.743	.397	3.116	90.352	.641	1.742	.585	3.686	106.881	.759	1.172	.693	3.961	114.881	.815	.897	.744	4.099	118.881	.844	.759	.77	2.53	6.417	39.029	39.031	41.866	39.033	42.489	.25	.249	-.953	.249	-1.195	0	0	0	0	0	3.806	.224	98.545	5.797	4.071	.239	87.905	5.171	4.063	.239	88.351	5.197	4.063	.239	88.351	5.197	4.042	.238	89.416	5.26	4.063	.239	88.352	5.197	4.037	.237	89.648	5.273	29	40	58	80	84	92	98	94	68	118.25	246.75	498.938	754.313	1230.188	1944	2847.656	2896.066	876	30758.95	35.113	336.945	35.688	17.413	17.804	0	0	82.99	0	0	0	93.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
61695-74-7	153.58	35.502	1.145	116	242	147	285	23	16.414	2.327	2.372	0	39	8	37	78.319	62.632	.21	2928	4344	3314	7056	18.065	4.359	595	3.48	67.743	38.649	341.916	56.74	1.426	792.5	22.813	2282	17015	4.035	46.148	19823	419.833	419.845	441.489	419.86	445.835	1.483	2.119	2.119	2.042	2.119	2.028	1.024	1.985	7.768	61.494	12.397	9.416	8.763	7.86	7.353	6.667	.652	.409	.25	.154	.097	.061	10.389	6.697	5.333	4.076	3.218	2.462	.547	.291	.152	.08	.042	.023	12.397	9.416	8.763	7.86	7.353	6.667	57.403	3.203	167.318	65.311	9.766	3.254	1.281	1.672	.874	.598	.354	.213	.123	1	280	118	6.211	.981	8.875	45	335	39	0	0	2.165	2.731	7.237	3.682	4.226	467.048	4306.172	1.36	5.107	2.685	1.612	21.972	.256	.369	.811	1.145	35.502	.231	3.809	.209	2.146	66.521	.433	2.808	.392	3.118	96.644	.629	1.837	.569	3.884	120.419	.784	1.07	.709	4.478	138.825	.904	.476	.818	4.632	143.58	.935	.323	.846	2.573	8.094	45.843	45.845	48.904	45.847	49.57	.25	.249	-.953	.248	-1.195	0	0	0	0	0	4.112	.216	110.905	5.837	4.306	.227	106.068	5.583	4.291	.226	106.96	5.629	4.291	.226	106.961	5.63	4.266	.225	108.326	5.701	4.291	.226	106.962	5.63	4.26	.224	108.614	5.717	35	51	76	109	129	162	194	230	221	156.5	346.875	744.188	1274.906	2322.422	4096.828	7278.609	9888.486	2109	138780.9	65.804	1541.041	40.62	19.398	19.709	0	0	103.02	0	0	0	216.983	0	107.583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
61734-86-9	166.465	47.497	1.439	48	144	48	111	1	7.337	1.66	1.758	.026	29	1	12	50.066	48.308	.37	1148	1973	956	2539	13.97	29.24	314	4.026	29.804	17.875	314	-21.831	3.798	495	10.278	314	990	20.555	78	314	285.592	285.615	388.996	285.935	419.721	3.283	3.608	3.608	2.648	3.604	2.458	1.304	3.307	11.95	145.056	9.941	6.346	4.266	3.009	1.919	1.19	.765	.529	.355	.251	.174	.119	8.407	5.038	3.173	1.96	1.144	.636	.647	.42	.264	.163	.104	.064	9.941	6.346	4.266	3.009	1.919	1.19	40.661	2.563	57.378	31.526	12.532	9.619	7.879	9.273	1.26	.49	.265	.126	.064	1	174	98	7.538	1.349	9.456	33	199	35	31	2.507	2.507	3.066	6.05	2.931	3.662	239.136	1899.581	1.198	3.821	2.978	1.479	42.561	.616	.97	1.641	1.439	47.497	.285	3.605	.285	2.126	70.145	.421	2.919	.421	3.469	114.491	.688	1.575	.688	4.112	135.71	.815	.932	.815	4.294	141.71	.851	.75	.851	4.415	145.71	.875	.629	.875	2.084	0	46.215	46.218	62.244	46.265	67.174	.786	.784	-2.784	.778	-3.589	0	0	0	0	0	3.115	.24	63.017	4.847	3.536	.272	47.687	3.668	3.532	.272	47.544	3.657	3.532	.272	47.545	3.657	3.538	.272	47.72	3.671	3.533	.272	47.542	3.657	3.537	.272	47.806	3.677	12	12	11	10	9	6	3	2	1	14	13	12	11	8	3	2	1	91	103	1.132	.135	24.669	13.281	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
61734-88-1	92.239	33.609	1.6	32	128	32	95	1	4.564	1.543	1.661	.102	21	1	8	28.04	23.111	.383	376	835	280	1147	9.345	14.629	104	2.889	17.3	11.479	104	-10.64	2.602	121	6.481	104	242	12.962	36	104	88	88.013	144.794	88.176	161.841	3.092	3.631	3.63	2.231	3.623	2.002	1.383	2.836	10.344	82.906	7.113	4.346	2.825	2.121	1.19	.577	.79	.543	.353	.265	.198	.144	5.578	3.038	1.705	1.055	.51	.222	.62	.38	.213	.132	.085	.056	7.113	4.346	2.825	2.121	1.19	.577	28.661	2.005	32.516	21.094	8.532	5.665	4.064	5.371	1.139	.493	.292	.126	.05	1	74	44	4.889	.815	4.568	16	64	16	23	1.891	1.891	2.461	4.975	2.725	3.135	88.608	517.349	1.436	3.281	2.441	1.345	22.559	.738	1.089	2.115	1.6	33.609	.364	2.792	.364	2.39	50.185	.544	2.003	.544	3.594	75.484	.818	.798	.818	3.785	79.484	.862	.607	.862	3.785	79.484	.862	.607	.862	3.785	79.484	.862	.607	.862	2.042	0	20.486	20.489	33.269	20.524	37.199	.786	.784	-2.784	.778	-3.589	0	0	0	0	0	2.714	.302	28.014	3.113	2.946	.327	26.792	2.977	2.947	.327	26.571	2.952	2.947	.327	26.571	2.952	2.945	.327	26.808	2.979	2.947	.327	26.57	2.952	2.943	.327	26.853	2.984	8	8	6	4	2	0	0	0	0	10	8	5	3	0	0	0	0	45	53	1.178	.09	16.664	9.409	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
61734-89-2	134.606	42.606	1.522	46	160	46	125	2	6.356	1.565	1.698	.042	27	2	11	43.828	39.5	.355	862	1644	695	2209	12.669	45.486	237	3.591	27.012	16.534	237	-17.912	3.267	333	9.498	237	666	18.996	66	237	207.783	207.8	292.045	208.072	317.782	3.389	3.845	3.845	2.729	3.84	2.513	1.569	3.568	13.61	184.984	9.397	5.702	4.388	2.696	1.614	1.208	.783	.518	.366	.245	.161	.121	7.746	4.28	2.841	1.607	.821	.548	.646	.389	.237	.146	.082	.055	9.397	5.702	4.388	2.696	1.614	1.208	36.666	2.355	52.264	30.26	11.247	6.926	6.716	6.492	1.167	.518	.26	.118	.072	1	131	75	6.25	1.125	7.583	27	150	28	34	2.189	2.23	2.833	5.83	3.252	3.551	186.958	1381.709	1.614	3.838	2.727	1.454	36.958	.675	1.034	1.869	1.522	42.606	.317	3.286	.313	2.209	61.851	.459	2.598	.455	3.342	93.586	.695	1.465	.688	3.968	111.096	.825	.84	.817	4.111	115.096	.855	.697	.846	4.111	115.096	.855	.697	.846	2.099	0	36.244	36.246	50.157	36.29	54.624	.786	.784	-2.784	.778	-3.589	0	0	0	0	0	3.108	.259	45.793	3.816	3.403	.284	42.236	3.52	3.401	.283	41.914	3.493	3.401	.283	41.914	3.493	3.411	.284	41.916	3.493	3.401	.283	41.911	3.493	3.409	.284	41.984	3.499	12	11	10	10	7	3	2	0	0	14	13	14	13	4	3	0	0	78	101	1.295	.259	22.501	12.319	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
61734-90-5	134.606	42.606	1.522	46	160	47	127	2	6.356	1.565	1.698	.042	27	2	12	43.463	38.333	.342	834	1564	667	2017	12.556	42.415	230	3.485	27.304	16.664	230	-17.383	3.04	312.5	9.594	230	625	19.187	66	230	200.783	200.8	285.045	201.072	310.782	3.514	4.013	4.013	2.81	4.007	2.582	1.606	3.904	14.244	278.335	9.397	5.74	4.166	2.976	1.717	1.238	.783	.522	.347	.248	.156	.124	7.746	4.34	2.716	1.638	.805	.517	.646	.395	.226	.137	.073	.052	9.397	5.74	4.166	2.976	1.717	1.238	36.894	2.328	53.032	30.26	11.247	6.926	5.575	6.492	1.184	.514	.289	.131	.073	1	129	74	6.167	1.028	7.333	26	148	28	34	2.189	2.23	2.777	5.84	3.418	3.55	183.299	1343.295	1.614	3.838	2.718	1.456	36.844	.708	1.069	2.005	1.522	42.606	.317	3.286	.313	2.209	61.851	.459	2.598	.455	3.271	91.586	.68	1.536	.673	3.753	105.096	.781	1.054	.773	4.111	115.096	.855	.697	.846	4.111	115.096	.855	.697	.846	2.128	0	35.188	35.191	49.006	35.234	53.463	.786	.784	-2.784	.778	-3.589	0	0	0	0	0	3.079	.257	47.497	3.958	3.401	.283	42.502	3.542	3.394	.283	42.26	3.522	3.394	.283	42.26	3.522	3.409	.284	42.134	3.511	3.395	.283	42.257	3.521	3.407	.284	42.18	3.515	12	12	11	10	6	3	1	0	0	16	15	16	9	4	1	0	0	78	101	1.295	.259	22.494	12.331	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
619-17-0	80.711	35.549	1.871	62	258	70	225	8	7.573	1.592	1.791	.023	31	5	18	46.967	37.846	.285	977	2471	839	4933	12.962	66	246	3.154	34.138	20.848	198.333	0	1.959	308	12.1	384	1279	13.029	54.086	611	163.786	163.811	244.572	163.974	266.881	2.465	3.674	3.673	2.65	3.67	2.464	2.868	3.453	27.494	93.195	10.008	6.02	5.702	4.075	3.057	1.929	.77	.463	.317	.194	.133	.08	6.429	3.293	2.334	1.476	.858	.467	.495	.253	.13	.07	.037	.019	10.008	6.02	5.702	4.075	3.057	1.929	39.461	2.346	72.858	43.243	9.477	3.41	1.945	2.486	.76	.592	.334	.154	.072	.75	135	71	5.462	1.112	6.911	29	115	20	30	1.23	1.95	2.604	6.091	3.085	3.67	203.084	1498.358	1.922	4.371	2.523	1.486	24.775	.496	.722	1.503	1.871	35.549	.44	2.377	.405	3.432	65.201	.808	.816	.744	3.787	71.956	.892	.461	.821	4.037	76.711	.95	.211	.875	4.037	76.711	.95	.211	.875	4.037	76.711	.95	.211	.875	2.334	1.792	26.173	26.177	40.099	26.204	44.101	1.286	1.283	-4.691	1.275	-5.978	0	0	0	0	0	3.306	.254	49.705	3.823	3.547	.273	51.92	3.994	3.551	.273	51.645	3.973	3.551	.273	51.646	3.973	3.499	.269	54.666	4.205	3.551	.273	51.653	3.973	3.488	.268	55.227	4.248	18	21	23	24	23	19	2	0	0	60.75	96.75	148.5	194.906	231.609	34.172	0	0	156	833.938	5.346	7.644	25.09	13.396	0	0	0	42.762	0	0	0	0	0	0	4	30	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
619-80-7	75.059	33.143	1.841	56	226	62	198	7	7.167	1.636	1.817	.028	28	4	15	42.183	34.333	.31	828	2016	714	3838	12.137	35.214	206	3.121	29.738	18.684	164	0	2.113	260.5	10.75	314	1019	11.49	46.695	502	136.125	136.141	196.654	136.279	214.368	2.295	3.441	3.44	2.552	3.437	2.376	2.537	3.534	21.617	64.446	9.138	5.609	5.163	3.702	2.478	1.653	.761	.467	.323	.206	.138	.083	6.059	3.153	2.168	1.363	.747	.438	.505	.263	.136	.076	.042	.022	9.138	5.609	5.163	3.702	2.478	1.653	36.419	2.31	62.932	35.699	8.524	3.217	1.955	2.286	.788	.584	.32	.132	.066	.75	126	66	5.5	1.167	6.444	28	76	16	21	1.258	1.918	2.613	5.832	1.459	3.554	172.478	1201.403	1.855	4.311	2.543	1.453	22.023	.474	.701	1.39	1.841	33.143	.442	2.329	.404	3.059	55.059	.734	1.111	.672	3.281	59.059	.787	.889	.72	3.503	63.059	.84	.667	.769	3.503	63.059	.84	.667	.769	3.503	63.059	.84	.667	.769	2.278	1.792	23.587	23.59	34.883	23.615	38.359	1.036	1.034	-3.738	1.026	-4.784	0	0	0	0	0	3.226	.269	43.338	3.611	3.408	.284	45.617	3.801	3.411	.284	45.277	3.773	3.411	.284	45.278	3.773	3.366	.281	47.638	3.97	3.411	.284	45.284	3.774	3.355	.28	48.134	4.011	16	18	18	20	20	16	0	0	0	54	81	131.625	174.656	205.031	0	0	0	132	708.563	5.368	6.501	23.242	12.4	0	0	0	38.895	0	0	0	0	0	0	6	20	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
62-23-7	69.487	30.226	1.778	56	242	62	206	7	7.167	1.636	1.817	.028	28.5	4	15	42.183	34.333	.31	828	2120	714	4238	12.137	35.214	206	3.121	29.738	18.684	164	0	2.113	260.5	10.75	314	1019	11.49	46.695	502	134.946	134.968	202.307	135.089	220.907	2.295	3.463	3.462	2.495	3.46	2.32	2.759	3.312	24.074	87.315	9.138	5.609	5.163	3.702	2.478	1.653	.761	.467	.323	.206	.138	.083	5.929	3.088	2.109	1.325	.726	.427	.494	.257	.132	.074	.04	.021	9.138	5.609	5.163	3.702	2.478	1.653	36.708	2.31	62.932	36.619	8.524	3.217	1.955	2.286	.772	.584	.32	.132	.066	.75	126	66	5.5	1.167	6.444	28	76	16	21	1.258	1.918	2.613	5.832	1.459	3.554	172.478	1201.403	1.855	4.311	2.543	1.453	22.023	.474	.701	1.39	1.778	30.226	.435	2.309	.396	3.029	51.487	.741	1.059	.674	3.264	55.487	.799	.824	.727	3.499	59.487	.856	.588	.779	3.499	59.487	.856	.588	.779	3.499	59.487	.856	.588	.779	2.278	1.792	23.358	23.361	35.959	23.383	39.588	1.143	1.14	-4.252	1.134	-5.378	0	0	0	0	0	3.226	.269	43.338	3.611	3.408	.284	45.617	3.801	3.413	.284	45.186	3.766	3.413	.284	45.188	3.766	3.362	.28	47.878	3.99	3.413	.284	45.192	3.766	3.351	.279	48.377	4.031	16	18	18	20	20	16	0	0	0	54	81	131.625	174.656	205.031	0	0	0	132	708.563	5.368	6.501	23.242	12.4	0	0	0	38.895	0	0	0	0	0	0	0	12	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
62-44-2	122.211	38.886	1.496	58	178	62	164	6	8.148	1.733	1.872	.017	28.5	3	14	48.594	43.077	.333	1117	2017	991	2975	13.518	28.931	280	3.59	32.469	19.958	230.333	0	2.731	407.5	11.488	400	1415	13.08	57.6	652	208.071	208.114	316.263	208.33	340.882	2.147	2.917	2.917	1.975	2.914	1.84	1.732	3.681	11.228	45.578	9.682	6.22	5.305	3.468	2.831	2.063	.745	.478	.332	.204	.142	.094	7.833	4.225	2.639	1.486	1.004	.591	.603	.325	.165	.087	.05	.027	9.682	6.22	5.305	3.468	2.831	2.063	39.211	2.526	67.912	35.053	9.903	4.749	3.362	3.618	.975	.545	.278	.153	.083	.8	171	89	6.846	1.396	8.71	33	131	30	18	1.604	2.258	2.909	6.043	3.239	3.663	226.939	1691.931	1.95	4.184	2.82	1.477	25.042	.415	.636	1.151	1.496	38.886	.318	3.205	.305	2.584	67.192	.55	2.116	.527	3.565	92.702	.759	1.135	.727	3.95	102.702	.84	.75	.805	3.95	102.702	.84	.75	.805	3.95	102.702	.84	.75	.805	2.242	1.792	33.781	33.789	51.871	33.823	55.983	.643	.642	-2.345	.637	-2.989	0	0	0	0	0	3.261	.251	58.369	4.49	3.538	.272	51.333	3.949	3.527	.271	51.783	3.983	3.527	.271	51.784	3.983	3.51	.27	52.664	4.051	3.527	.271	51.785	3.983	3.508	.27	52.766	4.059	16	17	20	22	18	18	12	4	0	39.25	64.875	104.063	91.125	104.625	87.75	20.25	0	153	569.438	3.722	4.696	25.423	13.342	0	0	0	43.8	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62-50-0	58.603	25.094	1.673	28	114.444	26	26.667	3	2.773	1.333	1.486	.25	17	2	4	17.872	13.143	.372	170	406.444	106	425.333	6.681	12.57	46	2.19	12.083	8.632	46	-6.159	1.934	42	4.817	46	84	9.633	21	46	20.813	20.813	63.351	31.649	55.56	3.154	7.28	7.28	2.229	4.627	2.566	4.091	3.009	13.439	16.233	5.914	3.061	3.311	1	.75	0	.845	.51	.414	.25	.25	0	5.157	3.721	2.755	.996	.642	0	.737	.62	.344	.249	.214	0	6.164	3.987	4.716	1.5	1.125	0	29.485	1.604	22.727	15.215	5.571	1.35	4.571	1.075	1.86	.564	.195	.077	0	1	38	24	3.429	.653	2.122	9	29	9	21	1.379	1.379	1.904	4.241	2.128	2.775	39.974	195.064	1.379	2.821	1.914	1.243	14.654	.97	1.284	3.21	1.673	25.094	.428	2.234	.418	2.174	32.603	.556	1.733	.543	3.006	45.094	.769	.901	.752	3.006	45.094	.769	.901	.752	3.006	45.094	.769	.901	.752	3.006	45.094	.769	.901	.752	2.101	0	6.691	6.691	18.349	9.663	16.2	1.375	1.374	-2.778	.817	-3.19	0	0	0	0	0	2.425	.346	16.778	2.397	2.604	.372	18.201	2.6	2.572	.367	17.848	2.55	2.572	.367	17.847	2.55	2.61	.373	17.514	2.502	2.591	.37	18.168	2.595	2.602	.372	17.412	2.487	8	4	3	0	0	0	0	0	0	6	5	0	0	0	0	0	0	28	41	1.464	.147	12.449	7.596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
