	"Activity"	"Structure Name"	"set"	"Min_dist"	"Avg_dist"	"Order"	"S_sCH3"	"S_ssCH2"	"S_aaCH"	"S_sssCH"	"S_aasC"	"S_aaaC"	"S_sNH2"	"S_ssNH"	"S_aaN"	"S_sssN"	"S_ssO"	"S_sCl"	"N_ssCH2"	"N_sssCH"	"N_aasC"	"N_aaaC"	"Apol"	"IC"	"BIC"	"CIC"	"MW"	"Rotlbonds"	"Hbond acceptor"	"Hbond donor"	"AlogP98"	"Fh2o"	"Foct"	"MolRef"	"JX"	"Kappa-3"	"PHI"	"SC-3_P"	"SC-3_C"	"CHI-0"	"CHI-3_C"	"CHI-V-1"	"CHI-V-3_P"	"CHI-V-3_C"	"RadOfGyration"	"Jurs-PPSA-1"	"Jurs-PNSA-1"	"Jurs-PPSA-2"	"Jurs-PNSA-2"	"Jurs-DPSA-2"	"Jurs-PPSA-3"	"Jurs-FPSA-1"	"Jurs-FPSA-3"	"Jurs-FNSA-3"	"Jurs-WNSA-1"	"Jurs-WPSA-3"	"Jurs-RPCG"	"Jurs-RNCG"	"Jurs-RPCS"	"Jurs-RNCS"	"Jurs-TPSA"	"Jurs-TASA"	"Jurs-RPSA"	"Shadow-XY"	"Shadow-XZ"	"Shadow-YZ"	"Shadow-XYfrac"	"Shadow-XZfrac"	"Shadow-YZfrac"	"Shadow-nu"	"Shadow-Xlength"	"Shadow-Ylength"	"Shadow-Zlength"	"Density"	"PMI-mag"	"PMI-X"
"41-7B"	4.508638306	"41-7B"	1	999.9	999.9	216	0	0.7110329270362854	20.44199752807617	0	4.997552394866943	1.166249990463257	11.57448768615723	0	8.095259666442871	0	0	0	1	0	6	2	15301.98015975952	3.539470672607422	0.6696691513061523	1.104385495185852	348.4216	4	4	4	3.069800138473511	-36.20540618896484	-38.20999526977539	103.3328704833984	1.533957839012146	4.295857906341553	3.951170921325684	52	8	17.22540283203125	1.506279230117798	8.764281272888184	4.933136463165283	0.7032812237739563	5.089639642202122	366.7687309439999	223.4485745184	815.4922751770383	-496.826940996437	1312.319216173475	36.57302015745897	0.6214130415180873	0.06196534703232092	-0.06343161772539166	131.8832155616643	21.58602940995747	0.10465296032419	0.2003936833267277	1.061610171849195	5.153138939026408	74.02201477439999	516.1952906879999	0.1254148499024579	94.22563449661452	83.93192346833604	42.55458770684535	0.6029007251812953	0.6385902031063322	0.712532299741602	2.616865690614206	18.54569780440615	8.427137605502159	7.086988786212136	1.170330837099881	1743.049633638549	140.7477283861979
"41-7C"	3.454692884	"41-7C"	1	999.9	999.9	217	0	0.7174224853515625	20.47648048400879	0	5.0177321434021	1.169102668762207	11.54883193969727	0	8.078048706054688	0	0	0	1	0	6	2	15301.98015975952	3.427601337432861	0.6485034227371216	1.216254830360413	348.4216	4	4	4	3.069800138473511	-36.20540618896484	-38.20999526977539	103.3328704833984	1.475288271903992	4.295857906341553	3.951170921325684	52	8	17.22540283203125	1.506279230117798	8.764281272888184	4.971648693084717	0.7032812237739563	5.19474468534346	364.3001873279999	217.01417308032	809.8152972863526	-482.4081992246196	1292.223496510972	36.23329100192002	0.626683619293548	0.06232994309046393	-0.06353868738606851	126.1534552237267	21.06293238426968	0.1046772934608228	0.2004402773500722	0.9860100803785333	5.197289917143547	72.83276586432	508.4815945439999	0.1252898101694265	90.02956472848575	84.27592845350699	36.69803505984218	0.5324675324675324	0.5677655677655677	0.5565268065268065	2.564101989924303	19.50899489931744	8.666767053801227	7.608509714503743	1.172447478185775	1862.052777023244	119.0255772979203
"40-TABLE2-3"	4.853871964	"40-TABLE2-3"	1	999.9	999.9	218	2.062516927719116	0.8819888830184937	10.3473949432373	0	4.387855529785156	1.804224014282227	11.58120918273926	0	8.298860549926758	0	0	0	1	0	5	2	11828.52009391785	3.53688645362854	0.7280568480491638	0.7110410332679749	270.3514	2	3	4	3.177299976348877	-31.29642105102539	-28.60999870300293	81.47551727294922	2.041437387466431	2.880000114440918	2.83142876625061	40	7	13.40541172027588	1.365396022796631	6.814312934875488	4.327425479888916	0.7810728549957275	3.830291617467787	301.3576030079999	164.318811888	493.5095802953834	-269.0919605816276	762.601540877011	28.19867937855258	0.6471395015255442	0.06055423568069305	-0.0469528516279583	76.51939521997404	13.13145991780613	0.1359036059363077	0.2338699046686207	1.34579558640823	2.097215711205656	50.365440048	415.3109748479998	0.108155445362738	76.73718679425035	49.12877276233779	39.13977832182206	0.7068840579710145	0.5020128824476651	0.69375	1.924165045719895	13.72245095674037	7.91090190236933	7.131639246469287	1.157047743614358	669.9378426023322	113.0911155335505
"16-12"	5.552841969	"16-12"	1	999.9	999.9	219	4.780677795410156	1.501649737358093	3.985000133514404	0	5.339620113372803	1.668260931968689	11.70879364013672	0	8.316462516784668	0	16.32812309265137	0	2	0	8	2	14476.80003738403	3.844106435775757	0.7435516715049744	0.8563332557678223	439.3261	6	6	4	3.839399814605713	-43.75640869140625	-41.82000350952148	108.4714889526367	1.865413665771484	4.224489688873291	5.733617305755615	56	10	18.84457206726074	1.766770839691162	9.43348503112793	5.853940963745117	0.9323223233222961	4.434807948774474	398.8663324799999	205.7786453184	979.5361936226765	-505.3513253116276	1484.887518934304	32.25735376842715	0.6596702976552126	0.0533492461739794	-0.05372973547478519	124.4230244299288	19.50424695314577	0.09062561930773499	0.1559533242693424	0.9630923358781477	0.4093179494469635	84.23893779839999	520.40604	0.1393196683864409	108.2877115304778	61.96008280712866	42.83021738689317	0.6097669256381798	0.62	0.6855345911949685	2.842460292694372	16.85416934687362	10.53678111491338	5.92943000477151	1.35642119081213	1547.94208154552	273.2868333556333
"41-5B"	4.607303047	"41-5B"	1	999.9	999.9	220	4.224715709686279	1.546646595001221	16.78048324584961	0	2.490752696990967	6.149452209472656	11.72233963012695	0	8.188189506530762	2.164275407791138	0	0	2	0	4	6	15978.88012695312	4.168325424194336	0.7568048238754272	0.6896555423736572	386.4553999999999	4	3	4	3.21980094909668	-40.95451736450195	-42.09999847412109	116.9278793334961	1.519883275032043	3.754810571670532	3.836624383926392	71	12	20.12059211730957	2.051604509353638	9.576812744140625	5.475496768951416	0.9176338911056519	4.986017947376037	467.4552516479999	168.0861683424	1233.505485412008	-443.540234539825	1677.045719951833	37.96851383769007	0.7355228737964254	0.05974199736385961	-0.05065514976746857	106.8257221090743	24.13056319933069	0.08819655220432847	0.1688386260925104	0.788165816065663	4.341698221647448	74.34541107839999	561.1960089119999	0.1169796471794443	101.2141251348956	84.93240192427669	51.71611017930519	0.5248138957816377	0.6049801924165252	0.6594129554655871	2.459050362631091	18.58017657682162	10.37972776036489	7.555834097249452	1.124733121241796	1882.134281688822	204.6477280704371
"43-7"	4.327902142	"43-7"	1	999.9	999.9	221	5.086792945861816	0.4206737279891968	5.472373485565186	0	4.807451725006104	0	5.586184024810791	5.803823471069336	0	0	10.58628749847412	0	1	0	7	0	12756.44005775452	4.001628875732422	0.7898852229118347	0.5833336114883423	329.3578	5	4	5	1.588998794555664	-39.56591796875	-39.15000152587891	89.20391082763672	1.819780707359314	4.065599918365479	4.236958026885986	50	9	17.26721954345703	1.711397647857666	7.359898567199707	3.860326528549194	0.6465065479278564	4.490774500009672	422.5655575679999	143.80596842304	1111.73089688059	-378.3402024325313	1490.071099313121	37.24976912228847	0.7460925173252532	0.06576914165504461	-0.05948082659740673	81.44760578237644	21.09720858060443	0.09944340197341132	0.1439355287432331	0.8406365726240212	0.03148131861128398	110.80521971904	455.5663062719999	0.1956405197545065	82.90771056986588	79.49766844051256	49.69365073167611	0.5816666666666667	0.5412234042553191	0.6	1.773487656276815	15.89917018464054	8.964917307639222	9.238540454677135	1.158145322634312	1153.405829402492	194.3661395201002
"43-8"	4.698970004	"43-8"	1	999.9	999.9	222	5.079807281494141	0.4413028955459595	5.499866008758545	0	4.855264663696289	0	5.58289098739624	5.804393768310547	0	0	10.51114654541016	0	1	0	7	0	12756.44005775452	3.720175266265869	0.7343288064002991	0.864787220954895	329.3578	5	4	5	1.588998794555664	-39.77046966552734	-39.15000152587891	89.20391082763672	1.793554186820984	4.233236312866211	4.236958026885986	49	9	17.26721954345703	1.786312580108643	7.353915691375732	3.818799495697021	0.6667869091033936	4.669822909563752	416.5309209599999	155.05299946752	1079.160400424485	-401.7158145961231	1480.876215020608	36.86712050540555	0.728730998325588	0.06449992588635202	-0.06462807056922039	88.6258013096912	21.07265327335351	0.1009817282171138	0.1469499830541376	0.804861218487681	0.09642190382409485	120.62590153152	450.9580188959998	0.2110379547438933	81.60208189943394	79.09653575609127	44.91965568932611	0.5221503235440518	0.594883997620464	0.5699352911896466	1.982872632642347	16.23715728147035	9.624888121534603	8.188704112494079	1.159818170597687	1296.895499116119	170.5893872969315
"43-9"	4.795880017	"43-9"	1	999.9	999.9	223	5.079398632049561	0.4337304830551147	5.4898681640625	0	4.824929714202881	0	5.583600044250488	5.805154800415039	0	0	10.55524158477783	0	1	0	7	0	12756.44005775452	4.001628875732422	0.7898852229118347	0.5833336114883423	329.3578	5	4	5	1.588998794555664	-39.56591796875	-39.15000152587891	89.20391082763672	1.795461177825928	4.065599918365479	4.236958026885986	50	9	17.26721954345703	1.711397647857666	7.359898567199707	3.862375259399414	0.6465065479278564	4.507935305416591	430.660832448	140.59871903616	1133.551317948925	-370.0728077504281	1503.624125699353	37.43056097653395	0.7538794429416932	0.06552286238241013	-0.06155016680948555	80.3183611758442	21.38256547525528	0.09939756431372944	0.1438978289768608	0.8642562045527228	0.09441921895963265	114.71627044416	456.54328104	0.2008128706927028	81.16270822383859	77.73981591828486	49.12681114599825	0.5031584062196307	0.5100931677018633	0.5585625554569654	1.834024111565921	16.71858513908928	9.648332820393907	9.115793534914147	1.159003414026182	1210.286239550662	174.8365942040278
"43-10"	4.657577319	"43-10"	1	999.9	999.9	224	6.539948463439941	0.4019334316253662	3.595241546630859	0	4.940486907958984	0	5.598368644714355	5.798694610595703	0	0	16.02421188354492	0	1	0	8	0	13662.66003799438	3.844106435775757	0.7464650869369507	0.8563332557678223	359.384	6	5	5	1.572598934173584	-43.16136169433594	-43.09999847412109	95.66709136962891	1.811330318450928	4.379504203796387	4.937446117401123	55	10	18.84457015991211	1.847480535507202	7.888937473297119	4.132082939147949	0.6995863318443298	4.56480377466468	470.4819947519999	141.7278678816	1375.092078553467	-414.2323688720189	1789.324447425486	40.04280858506545	0.7684979015661132	0.06540699689614538	-0.06037100351938031	86.76719852714733	24.51460234332645	0.08951437433999142	0.1302616050759413	0.7567023588540719	0.1424529137461395	121.3092900096	490.9005726239999	0.1981498460148169	88.71752525500669	90.08180833245474	54.26992396704303	0.5	0.6065830721003135	0.6101398601398601	1.994847034755986	17.21187583639514	10.30887348924633	8.628168243737314	1.162206311806654	1436.231433189327	210.2512862195001
"43-11"	4.602059991	"43-11"	1	999.9	999.9	225	1.868951082229614	0.4033468961715698	5.154086112976074	0	4.421196460723877	0	5.551166534423828	5.684508323669434	0	0	0	12.08345413208008	1	0	7	0	14023.56009864807	3.732158660888672	0.7498390078544617	0.7272729873657227	338.1956	3	2	5	2.950599908828735	-32.45861053466797	-33.56999969482422	85.88710784912109	1.832707285881042	3.591682434082031	3.718506574630737	46	9	15.85300731658936	1.864984273910522	7.269046783447266	3.946774244308472	0.872185230255127	4.056251515594636	288.5790821759999	249.63031454592	617.6313469472288	-534.2712526188348	1151.902599566064	29.67348037796702	0.5361836562751466	0.05513370921931079	-0.06261487550157599	134.3533809952627	15.97054597286536	0.1222410498164359	0.1773759824663887	1.003830185619497	0.03879535418927225	77.59365960192	460.6157371199999	0.1441700202087159	74.93414370403198	78.22582075827752	46.05755240327174	0.5555555555555556	0.5487122060470325	0.5527186761229315	1.710837621761789	15.19079569891097	8.879156914533926	9.384799193163865	1.2794327446338	1125.289053653337	207.3704566175603
"43-16"	4.060480747	"43-16"	1	999.9	999.9	226	7.063504219055176	0.5107473134994507	5.630977153778076	0	5.060357570648193	0	5.615394592285156	2.548991441726685	0	2.010367631912231	10.63447952270508	0	1	0	7	0	13269.70005226135	4.003856182098389	0.7837598323822021	0.6399999856948853	343.3846	5	4	4	2.220399141311646	-35.8240852355957	-36.09000015258789	93.43869018554688	1.863902807235718	4.295857906341553	4.472054958343506	52	10	18.1374626159668	1.984557390213013	7.737410545349121	4.170330047607422	0.8161030411720276	4.335410017600562	420.8683395839999	130.81649543424	1085.728904649927	-337.4719286775519	1423.200833327479	35.05427027477147	0.7628782102920865	0.06354039126997663	-0.05997017649363662	72.16947670130303	19.33890931322209	0.1014160304160471	0.1434361642248946	0.6613549899336141	0.09411629552005209	107.23526884224	444.449566176	0.1943777715744073	94.66323359605917	69.98711883891032	43.83570055721883	0.6684094661529995	0.6311533052039381	0.6835748792270532	2.20849736995067	15.64912539082053	9.050001958359829	7.085870059772847	1.150563362706717	1184.387076758268	173.0644870453339
"43-17"	4.346787486	"43-17"	1	999.9	999.9	227	8.512496948242188	0.4713778495788574	3.706352710723877	0	5.156320095062256	0	5.630872249603271	2.547532558441162	0	1.982034206390381	16.19204711914062	0	1	0	8	0	14175.92003250122	4.004344463348389	0.7715760469436646	0.7505430579185486	373.4107999999999	6	5	4	2.204001665115356	-39.2149772644043	-40.03999710083008	99.90188598632812	1.882435917854309	4.45184326171875	5.173723220825195	58	11	19.71481323242188	2.045725345611572	8.272432327270508	4.483612537384033	0.8489024639129639	4.271927812770733	474.6743971199998	125.62034683968	1382.079540610792	-365.7608514250608	1747.840392035853	38.74024598671574	0.7907355543194332	0.06453537429159602	-0.05826529360182602	75.4092339422519	23.25556604553054	0.08985547004782832	0.1270847361309242	0.672775979409996	0	114.18385469568	486.1108892639998	0.190212984279185	94.2078747298799	82.84352592821547	52.73179674816983	0.5501373626373627	0.5744047619047619	0.5935314685314685	1.927468307035487	16.67300553903754	10.27075030123444	8.650209955815669	1.144102030591537	1311.173626482531	203.2837335006185
"43-14"	4.585026652	"43-14"	1	999.9	999.9	228	1.895134449005127	0.4869580268859863	7.408358573913574	0	4.299763202667236	0	5.548751354217529	5.762847423553467	0	0	0	5.949392318725586	1	0	6	0	12483.78009796143	3.880179882049561	0.7869370579719543	0.5121375322341919	303.7505	3	2	5	2.286200284957886	-32.43772125244141	-32.68999862670898	81.08231353759766	1.816931486129761	3.504597187042236	3.306099653244019	43	8	14.98276329040527	1.666739463806152	6.785433769226074	3.527069568634033	0.7196863889694214	4.050235946247262	319.1956078079999	201.33205483776	676.7132010343961	-426.8356384080286	1103.548839442425	32.46396574808729	0.6132154556120595	0.06236741690744751	-0.05659182120058513	104.7989039203671	16.89839221106388	0.1234052997308959	0.1796339657172938	1.102807721370947	0.1571568648139059	78.81524688575999	441.7124157599998	0.1514141371183897	75.0471566792332	65.92212694781443	41.30833924734584	0.5189144736842105	0.5610661268556005	0.5587606837606838	1.956259948603536	15.16079105661784	9.539301953511984	7.749885728346212	1.214901864624993	1039.904041381652	143.3312608369693
"44-2"	4.222573178	"44-2"	1	999.9	999.9	229	0	0	9.713811874389648	0	2.083207368850708	1.089727759361267	11.25749206542969	0	12.28446483612061	0	0	0	0	0	4	2	9242.600080490112	3.175122976303101	0.6677598357200623	0.9123398661613464	226.2402	1	3	5	1.118199825286865	-38.10736083984375	-33.8799934387207	67.99040222167969	2.15743088722229	2.419753074645996	1.942375421524048	36	6	11.8280611038208	1.160460233688354	5.07967472076416	2.435913562774658	0.3733232021331787	3.827671966652632	293.7441239039999	142.28274984	578.54224787652	-280.2322673032934	858.7745151798134	35.30848672385917	0.6736835309753475	0.08097777648583533	-0.05777990316232918	62.03910260043481	15.39544908283584	0.1135173620514264	0.1937824312390033	1.206366391931541	2.92447826713518	55.02694612800001	380.9999276159999	0.1262008133936887	71.51061292175423	45.94905243664205	25.49537880495054	0.6380281690140845	0.6965962441314554	0.6916666666666667	3.040647141685374	14.1622001501917	7.914070583001918	4.657626975533192	1.185986403941859	553.4030144705082	58.89479053239153
"44-8"	4.48945499	"44-8"	1	999.9	999.9	230	3.169349431991577	0	5.429293632507324	0	2.996302843093872	0.9562715291976929	11.37154388427734	0	12.36491203308105	0	10.48284339904785	0	0	0	6	2	11055.04004096985	3.308751583099365	0.6678684949874878	1.083565831184387	286.2926	3	5	5	1.085399866104126	-45.41462707519531	-41.45999526977539	80.91679382324219	2.078119039535522	3.347107410430908	3.162705659866333	44	8	14.98276233673096	1.568708419799805	6.125786781311035	3.013569355010986	0.5094059705734253	4.457822180771656	360.7144907519998	145.83201139584	873.9517327914837	-353.3269183037839	1227.278651095268	38.23757186808373	0.7121053826697282	0.07548679480748596	-0.0725636668110074	73.87069527374668	19.36910828040446	0.0922793066655303	0.1575275183430339	0.9138027116475808	2.205064576143053	97.80813149184	408.7383706559999	0.1930881588898898	86.526815523222	54.93190536890894	30.76720281036885	0.7044287548138639	0.7130566801619433	0.7401500938086304	2.954917969974308	15.08769929412548	8.141241264361526	5.105962144274571	1.202482797509371	979.3287173920122	109.0876030557923
"44-9"	4.281498311	"44-9"	1	999.9	999.9	231	3.154972553253174	0	5.458646774291992	0	2.985277652740479	0.9710828065872192	11.36151695251465	0	12.35578346252441	0	10.48233318328857	0	0	0	6	2	11055.04004096985	3.49922776222229	0.7063159346580505	0.8930896520614624	286.2926	3	5	5	1.085399866104126	-45.22371292114258	-41.45999526977539	80.91679382324219	2.041994571685791	3.200000047683716	3.162705659866333	45	8	14.98276233673096	1.493793487548828	6.13176965713501	3.045665740966797	0.4911743104457855	4.307063103317883	368.7796062719999	139.1705677824	910.8451229798681	-343.73601677269	1254.581139752558	38.8936577804208	0.7260153162827833	0.0765698286309779	-0.06900643819177159	70.69171412831973	19.756040239177	0.09052124955358441	0.1545263868336727	0.9182566742201552	2.332043504174192	92.5046130624	415.4455609919999	0.1821135571704579	86.99787815724076	56.89554365347982	33.73177838891115	0.6267045454545455	0.6370689655172413	0.6880877742946708	2.831720722228983	15.90270895300943	8.729205249731091	5.615917144714627	1.203930081793841	962.3300720148507	104.67429553054
"44-10"	6.045757491	"44-10"	1	999.9	999.9	232	3.168435096740723	0	5.419354915618896	0	2.956406116485596	0.9490202665328979	11.37517929077148	0	12.3701868057251	0	10.53206825256348	0	0	0	6	2	11055.04004096985	3.689703702926636	0.7447633147239685	0.7026137113571167	286.2926	3	5	5	1.085399866104126	-45.37371826171875	-41.45999526977539	80.91679382324219	2.081922054290771	3.200000047683716	3.162705659866333	45	8	14.98276233673096	1.500667095184326	6.131770133972168	3.052502155303955	0.4891255795955658	4.278152804009723	370.43359584	133.97802071808	910.1004491246881	-329.164139728052	1239.26458885274	38.67486690953129	0.7343875193987465	0.07667322805417214	-0.0651803159469246	67.58007001365867	19.50805213800527	0.09100164018944266	0.1553464499297789	0.9011505241461958	2.344419531695925	85.79448470208	418.6171318559999	0.1700882412017196	86.50105363674434	56.79134271661784	33.26541456693408	0.6241477272727273	0.6370535714285714	0.6842532467532467	2.850742107776244	15.94160545304845	8.693645913422678	5.592089656080429	1.202113060470966	898.7296890677019	105.7413622725711
